Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL3265252,COc1ccc(cc1)[C@H]2SCc3c(CO)c(CO)c(C)n23,4.5550000000000015,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL848,Nc1cccc2C(=O)N(Cc12)C3CCC(=O)NC3=O,4.94,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL2036527,CCCCCCCCCCCCCCCCNC(=O)C1CSC([C@H](O)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H](COC(=O)C)OC(=O)C)N1C(=O)C,4.9,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL399530,CCc1cc(c(O)cc1O)c2[nH]nc(C)c2c3ccc4OCCOc4c3,4.62,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL412142,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,4.15,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL443684,CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7,5.14,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL176544,Cn1cc(\C=C\2/C(=O)Nc3cccnc23)c4ccccc14,4.66,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL379975,Oc1ccc2[nH]c3cc(c4ccccc4Cl)c5C(=O)NC(=O)c5c3c2c1,5.08,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL202721,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,5.06,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL507361,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,6.07,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL3265253,Cc1c(CO)c(CO)c2CS[C@H](c3ccc(O)cc3)n12,4.715,CHEMBL1075457,HCC1806,CHEMBL3308135
CHEMBL1253609,Cc1c(CO)c(CO)c2CS[C@H](c3ccccc3)n12,4.413333333333333,CHEMBL1075457,HCC1806,CHEMBL3308135
