Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL96926,CCCCCCCC(=O)O[C@@H]1[C@@H](OC(=O)\C(=C/C)\C)C(=C2[C@@H]3OC(=O)[C@@](C)(O)[C@@]3(O)[C@H](C[C@](C)(OC(=O)C)[C@@H]12)OC(=O)CCC)C,8.86,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL252164,CCNC(=O)c1noc(c2cc(C(C)C)c(O)cc2O)c1c3ccc(CN4CCOCC4)cc3,7.42,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL65,CC[C@@]1(O)C(=O)OCC2=C1C=C3N(Cc4cc5ccccc5nc34)C2=O,7.89,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL888,NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)C2(F)F,7.66,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL1601129,[O-][N+](=O)c1oc(cc1)C(=O)Nc2ccc(N3CCOCC3)c(Cl)c2,5.7,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL1538205,[O-][N+](=O)c1oc(cc1)C(=O)Nc2ccc(cc2)N3CCN(Cc4ccccc4F)CC3,5.72,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL553025,CCC1=C[C@@H]2CN(C1)Cc3c([nH]c4ccccc34)[C@@](C2)(C(=O)OC)c5cc6c(cc5OC)N(C)[C@H]7[C@](O)([C@H](OC(=O)C)[C@]8(CC)C=CCN9CC[C@]67[C@H]89)C(=O)OC,8.31,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL217354,CC(C)c1ccccc1Cc2cc(C(=O)Nc3ccc(cc3)S(=O)(=O)c4ccccc4C(C)(C)C)c(O)c(O)c2O,6.17,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL585951,Fc1cc(cc(c1)C2=N\C(=N/c3ccc(cc3)n4cnc(n4)N5CCOCC5)\NC=C2)N6CCOCC6,5.76,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL1090771,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(cc1F)c2nocn2)S(=O)(=O)c3ccc(Cl)cc3,4.18,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL507361,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc2ccc(I)cc2F,4.64,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL2165191,C[C@@H](Nc1ccccc1C(=O)O)C2=CC(=CN3C(=O)C=C(N=C23)N4CCOCC4)C,4.735,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL449158,CCC\C=C\C=C\C(=O)O[C@H]1\C(=C\C(=O)OC)\C[C@H]2C[C@@H](OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(=O)C)C(C)(C)[C@](O)(C[C@@H]4C\C(=C\C(=O)OC)\C[C@@H](O4)\C=C\C(C)(C)[C@]1(O)O2)O3)[C@@H](C)O,6.34,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL573107,CC(C)CCN1C(C)C(=O)N(C)c2cnc(Nc3cc(F)c(O)c(F)c3)nc12,4.75,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL105442,Fc1ccc(C(=O)NOCC2CC2)c(Nc3ccc(I)cc3Cl)c1F,4.48,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL2107358,COC1=CC(=N/C/1=C\c2[nH]c(C)cc2C)c3cc4ccccc4[nH]3.CS(=O)(=O)O,5.62,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL575448,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,4.86,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL1801204,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,5.33,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL1084546,CN(c1ncccc1CNc2nc(Nc3ccc4NC(=O)Cc4c3)ncc2C(F)(F)F)S(=O)(=O)C,4.11,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL9470,CC(=CC[C@@H](O)C1=CC(=O)c2c(O)ccc(O)c2C1=O)C,6.1,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL44657,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](O[C@@H]4O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]4O)c6cc7OCOc7cc26,5.64,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL512504,OC1=C(C#N)C(=O)Nc2scc(c3ccc(cc3)c4ccccc4O)c12,4.28,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL3545252,O.O.O.CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@]3(C)[C@@H]2[C@H](OC(=O)c4ccccc4)[C@]5(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c6ccccc6)C(=C([C@@H](O)C3=O)C5(C)C)C,8.22,CHEMBL1075460,HCC38,CHEMBL3308578
CHEMBL3593839,[O-][N+](=O)c1oc(cc1)C(=O)Nc2ccc(I)cc2,5.06,CHEMBL1075460,HCC38,CHEMBL3308578
