Molecule ChEMBL ID,Smiles,pChEMBL Value,Target ChEMBL ID,Target Name,Cell ChEMBL ID
CHEMBL3425915,CCCCCC\C=C/CCCCCCCCCC1=C(OC)C(=O)C=C(OC)C1=O,4.79,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3234422,CCOC(=O)CN1C(=O)NC=C(F)C1=O,4.29,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343286,Fc1ncccc1C(=O)Nc2cc([nH]n2)c3ccccc3,5.31,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343283,Brc1ccc(cn1)C(=O)Nc2cc([nH]n2)c3ccccc3,5.05,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343278,COc1ncccc1C(=O)Nc2cc([nH]n2)c3ccc(C)cc3,5.06,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3425921,CCCCCCCCCCCCc1cc(O)cc(OC)c1O,5.87,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3425914,CCCCCC\C=C/CCCCCCCCCc1cc(OC)cc(OC)c1OC,4.37,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3326326,COc1cccc(C2=CC(=O)c3cc(Cl)cc(NCC[C@H](O)CO)c3O2)c1N,4.98,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3094111,COc1cc2C(=O)N3CCC[C@H]3C=Nc2cc1OC\C=C\Cn4cc(nn4)c5ccccc5,5.35,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3330650,OCCONC(=O)c1ccc2cncn2c1Nc3ccc(I)cc3F,8.4,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3330655,C[C@H](CO)CONC(=O)c1ncc2cncn2c1Nc3ccc(I)cc3F,8.15,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3338198,COc1ccc(\C=C\C(=O)c2ccc(OC)c3C=CC(C)(C)Oc23)cc1NCc4ccccc4,6.1,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3338197,COc1ccc(\C=C\C(=O)c2ccc(OC)c3C=CC(C)(C)Oc23)cc1NCC#C,5.8,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3338195,COc1ccc(\C=C\C(=O)c2ccc(OC)c3C=CC(C)(C)Oc23)cc1N,7.66,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3414998,CCN(CC)CCCCOC(=O)[C@]12CC[C@H]([C@@H]1[C@H]3CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC2)C(=C)C,5.04,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3415005,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCCN6CCN(CC6)C(=O)\C=C\c7ccccc7,5.03,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3415007,CC(=C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)OCCN6CCN(CC6)C(=O)c7ccc(F)c(F)c7,5.14,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3354391,Clc1ccc(NC(=O)c2ccc(Cl)c(Nc3ncccc3c4ncnc5[nH]cnc45)c2)cc1Cl,4.28,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3262615,CC(NC(=O)C#Cc1ccc(NC(=O)Nc2ccc(Cl)c(c2)C(F)(F)F)cc1)c3ccccc3,4.78,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3234425,CCOC(=O)Cn1cnc2c(Br)ncnc12,4.87,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3311162,COc1cc(OC)c(cc1OC)C2=COc3cc(OCc4ccccc4Cl)ccc3C2=O,5.7,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3354380,Cc1ccc(cc1Nc2ncccc2c3ncnc4[nH]cnc34)C(=O)Nc5ccc(Cl)c(c5)C(F)(F)F,5.06,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3354382,CC(C)c1cccc(NC(=O)c2ccc(C)c(Nc3ncccc3c4ncnc5[nH]cnc45)c2)c1,5.64,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3354392,Fc1ccc(cc1Nc2ncccc2c3ncnc4[nH]cnc34)C(=O)Nc5ccc(Cl)c(c5)C(F)(F)F,4.7,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343284,Brc1cncc(c1)C(=O)Nc2cc([nH]n2)c3ccccc3,5.09,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3311150,COc1cc(OC)c(cc1OC)C2=COc3cc(OCc4ccccc4F)ccc3C2=O,5.68,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343285,COc1ncccc1C(=O)Nc2cc([nH]n2)c3ccccc3,5.0,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343282,Clc1ccc(cn1)C(=O)Nc2cc([nH]n2)c3ccccc3,5.11,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343280,Cc1ccc(cc1)c2cc(NC(=O)c3cccnc3F)n[nH]2,5.5,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3343297,Clc1ccc(cn1)C(=O)Nc2cc([nH]n2)c3ccc(Br)cc3,5.05,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3290839,Cc1c(O)c2ccccc2nc1C(=O)Nc3ccc(cc3)c4ccccc4,4.12,CHEMBL1075388,A375,CHEMBL3308077
CHEMBL3290843,CCOc1ccc2nc(C(=O)Nc3c(F)cc(cc3F)c4cccc(F)c4)c(C)c(C(=O)O)c2c1,4.83,CHEMBL1075388,A375,CHEMBL3308077
